query,answer
"При включении в конкурс в электронной форме этапов, указанных в части 4 настоящей статьи, должны соблюдаться следующие правила: при включении в электронную форму этапов конкурса в электронную форме должны сдаваться правила, установленные в части 4 статьи. При включении этапов в конкурс электронной формы этапов, установленных в части 4, настоящего статьи, должен соблюдаться такие правила: для включения в конкурс этапов и соблюдения следующих правила.","5. При включении в конкурс в электронной форме этапов, указанных в части 4 настоящей статьи, должны соблюдаться следующие правила:"
Первый этап конкурса в электронной форме может быть включен в него однократно; участники конкурса могут быть включены однократно в конкурсе однократно.,1) каждый этап конкурса в электронной форме может быть включен в него однократно;
"Федеральный закон о защите прав человека, принятый в апреле 2020 года, противоречит действующему ФЗ 452-ФЗ и может быть опубликован уже в ближайшее время. Эксперты считают, что закон о нарушении прав человека является одним из самых противоречивых в российском законодательстве.",(в ред. Федерального закона от 22.12.2020 N 452-ФЗ)
"Не допускается одновременное включение в конкурс в электронной форме этапов, предусмотренных пунктами 1 и 2 части 4 настоящей статьи, а также включение в электронную форме этапа, предусмотренный пунктом 1 и 2, части 4 статьи 4 настоящего конкурса.","2) не допускается одновременное включение в конкурс в электронной форме этапов, предусмотренных пунктами 1 и 2 части 4 настоящей статьи;"
"В документации о конкурентной закупке должны быть установлены сроки проведения каждого этапа конкурса в электронной форме, а также установлены даты проведения всех этапов конкурса. Эксперты считают, что конкурентная закупка должна быть проведена в электронном форме.",3) в документации о конкурентной закупке должны быть установлены сроки проведения каждого этапа конкурса в электронной форме;
"Федеральный закон о защите прав человека, принятый в апреле 2020 года, противоречит действующему ФЗ 452-ФЗ и может быть опубликован уже в ближайшее время. Эксперты считают, что закон о нарушении прав человека является одним из самых противоречивых в российском законодательстве.",(в ред. Федерального закона от 22.12.2020 N 452-ФЗ)
"По результатам каждого этапа конкурса в электронной форме составляется отдельный протокол, по итогам которого определяется победитель, составляется итоговый протокол. По окончании итогового протокола не составляется протокол.","4) по результатам каждого этапа конкурса в электронной форме составляется отдельный протокол. При этом протокол по результатам последнего этапа конкурса в электронной форме не составляется. По окончании последнего этапа конкурса в электронной форме, по итогам которого определяется победитель, составляется итоговый протокол;"
"В случае принятия заказчиком решения о необходимости уточнения функциональных характеристик (потребительских свойств) закупаемых товаров, качества работ, услуг, иных условий исполнения договора комиссия по осуществлению конкурентной закупки предлагает всем участникам конкурса в электронной форме представить окончательные предложения.","5) если конкурс в электронной форме включает в себя этапы, предусмотренные пунктом 1 или 2 части 4 настоящей статьи, заказчик указывает в протоколах, составляемых по результатам данных этапов, в том числе информацию о принятом им решении о необходимости уточнения функциональных характеристик (потребительских свойств) закупаемых товаров, качества работ, услуг, иных условий исполнения договора либо об отсутствии необходимости такого уточнения. В случае принятия заказчиком решения о необходимости уточнения функциональных характеристик (потребительских свойств) закупаемых товаров, качества работ, услуг, иных условий исполнения договора заказчик в сроки, установленные документацией о конкурентной закупке, размещает в единой информационной системе уточненное извещение о проведении конкурса в электронной форме и уточненную документацию о конкурентной закупке. В указанном случае отклонение заявок участников конкурса в электронной форме не допускается, комиссия по осуществлению конкурентной закупки предлагает всем участникам конкурса в электронной форме представить окончательные предложения с учетом уточненных функциональных характеристик (потребительских свойств) закупаемых товаров, работ, услуг, иных условий исполнения договора. При этом заказчик в соответствии с требованиями части 3 настоящей статьи определяет срок подачи окончательных предложений участников конкурса в электронной форме. В случае принятия заказчиком решения не вносить уточнения в извещение о проведении конкурса в электронной форме и документацию о конкурентной закупке информация об этом решении указывается в протоколе, составляемом по результатам данных этапов конкурса в электронной форме. При этом участники конкурса в электронной форме не подают окончательные предложения;"
"Обсуждение с участниками конкурса в электронной форме содержащихся в их заявках предложений о функциональных характеристиках товаров, качестве работ, услуг и об иных условиях исполнения договора должно осуществляться с участниками такого конкурса, подавшими заявку на участие в таком конкурсе. При этом должны быть обеспечены равный доступ всех указанных участников к участию в этом обсуждении и соблюдение положений Федерального закона от 29 июля 2004 года N 98-ФЗ «О коммерческой тайне».","6) обсуждение с участниками конкурса в электронной форме содержащихся в их заявках предложений о функциональных характеристиках (потребительских свойствах) товаров, качестве работ, услуг и об иных условиях исполнения договора, предусмотренное пунктом 2 части 4 настоящей статьи, должно осуществляться с участниками конкурса в электронной форме, подавшими заявку на участие в таком конкурсе. При этом должны быть обеспечены равный доступ всех указанных участников к участию в этом обсуждении и соблюдение заказчиком положений Федерального закона от 29 июля 2004 года N 98-ФЗ ""О коммерческой тайне"";"
"Федеральный закон о защите прав человека, принятый в апреле 2020 года, противоречит действующему ФЗ 452-ФЗ и может быть опубликован уже в ближайшее время. Эксперты считают, что закон о нарушении прав человека является одним из самых противоречивых в российском законодательстве.",(в ред. Федерального закона от 22.12.2020 N 452-ФЗ)
"После размещения в единой информационной системе протокола, содержащего решение о необходимости уточнения функциональных характеристик (потребительских свойств) закупаемых товаров, качества работ, услуг, иных условий исполнения договора, любой участник конкурса в электронной форме вправе отказаться от дальнейшего участия в конкурсе. Такой отказ выражается в непредставлении участником конкурса окончательного предложения.","7) после размещения в единой информационной системе протокола, содержащего решение о необходимости уточнения функциональных характеристик (потребительских свойств) закупаемых товаров, качества работ, услуг, иных условий исполнения договора и составляемого по результатам этапа конкурса в электронной форме, предусмотренного пунктом 2 части 4 настоящей статьи, любой участник конкурса в электронной форме вправе отказаться от дальнейшего участия в конкурсе в электронной форме. Такой отказ выражается в непредставлении участником конкурса в электронной форме окончательного предложения;"
"Федеральный закон о защите прав человека, принятый в апреле 2020 года, противоречит действующему ФЗ 452-ФЗ и может быть опубликован уже в ближайшее время. Эксперты считают, что закон о нарушении прав человека является одним из самых противоречивых в российском законодательстве.",(в ред. Федерального закона от 22.12.2020 N 452-ФЗ)
"Участники конкурса в электронной форме подают одно окончательное предложение в отношении каждого предмета конкурса (лота) в любое время с момента размещения в единой информационной системе уточненных извещений о проведении конкурса и документации о конкурентной закупке до даты и времени окончания срока подачи окончательных предложений. Подача окончательного предложения осуществляется в порядке, установленном в соответствии с настоящим Федеральным законом для подачи заявок.","8) участник конкурса в электронной форме подает одно окончательное предложение в отношении каждого предмета конкурса в электронной форме (лота) в любое время с момента размещения заказчиком в единой информационной системе уточненных извещения о проведении конкурса в электронной форме и документации о конкурентной закупке до предусмотренных такими извещением и документацией о конкурентной закупке даты и времени окончания срока подачи окончательных предложений. Подача окончательного предложения осуществляется в порядке, установленном в соответствии с настоящим Федеральным законом для подачи заявки;"
"Федеральный закон о защите прав человека, принятый в апреле 2020 года, противоречит действующему ФЗ 452-ФЗ и может быть опубликован уже в ближайшее время. Эксперты считают, что закон о нарушении прав человека является одним из самых противоречивых в российском законодательстве.",(в ред. Федерального закона от 22.12.2020 N 452-ФЗ)
"Федеральный закон утратил силу с 1 апреля 2021 года. - Федеральный закон от 22.12.2020 от 2212.2020 N 452-ФЗ, который был принят в апреле 2021 года.",9) утратил силу с 1 апреля 2021 года. - Федеральный закон от 22.12.2020 N 452-ФЗ;
"Если конкурс в электронной форме включает этап, предусмотренный пунктом 5 части 4 части 4 настоящей статьи: конкурс электронной для конкурса в электронном форме, включающий этап конкурса, предусматриваемый пунктом 5 часть 4 настоящего статьи: если конкурс электронной формы включает этапы, предусмотренные пунктом 5 пункта 5 части 4 статьи.","10) если конкурс в электронной форме включает этап, предусмотренный пунктом 5 части 4 настоящей статьи:"
"Участники конкурса в электронной форме должны будут проинформированы о наименьшем ценовом предложении из всех ценовых предложений, поданных участниками такого конкурса. а) участники конкурса должны быть проинформированы об наименьшем предложении из предложенных участниками конкурса.","а) участники конкурса в электронной форме должны быть проинформированы о наименьшем ценовом предложении из всех ценовых предложений, поданных участниками такого конкурса;"
"Участники конкурса в электронной форме вправе подать на электронной площадке одно дополнительное ценовое предложение, которое должно быть ниже ценового предложения, поданного ими ранее. Продолжительность приема дополнительных ценовых предложений составляет три часа.","б) участники конкурса в электронной форме вправе подать на электронной площадке одно дополнительное ценовое предложение, которое должно быть ниже ценового предложения, поданного ими ранее. Продолжительность приема дополнительных ценовых предложений составляет три часа;"
"«ФЗ) «452-ФЗ» «Н 452-ФЗ «Н 45-ФЗ «ФЗ» и «ФЗ «45-ФЗ» — «ФЗ», «ФЗ и «Н» «ФЗ, «ФЗ), «ФЗ+» «ФФЗ» (ФЗ) о «ЛЗ) «Н 452-ФЗ о «ФЗ-ФЗ)","(пп. ""б"" в ред. Федерального закона от 22.12.2020 N 452-ФЗ)"
"Если участник конкурса в электронной форме не меняет свое ценовое предложение, он вправе не подавать дополнительное предложение. При этом ранее поданные им ценовые предложения рассматриваются при составлении итогового протокола.","в) если участник конкурса в электронной форме не меняет свое ценовое предложение, он вправе не подавать дополнительное ценовое предложение. При этом ранее поданное им ценовое предложение рассматривается при составлении итогового протокола."
"Федеральный закон от 31.12.2017 N 505-ФЗ) (часть 10 в ред. Федерального закона от 31.12.2017 от 31.12.2017) (часть 11 в ред. закона) и часть 10 в его ред. (часть 10) в ред. федерального закона о Федеральном законе от 31.12.2017, о котором Федеральное законодательство от 31.12.2017 опубликовало Федеральное агентство по правам человека.",(часть 10 в ред. Федерального закона от 31.12.2017 N 505-ФЗ)
"Изменения, вносимые в извещение об осуществлении конкурентной закупки, документацию о конкурентной закупке, разъяснения положений документации о конкуренции, размещаются заказчиком в единой информационной системе, на официальном сайте, за исключением случаев, предусмотренных настоящим Федеральным законом. Срок подачи заявок на участие в такой закупке остается не менее половины срока, установленного положением о закупке для данного способа закупки.","11. Изменения, вносимые в извещение об осуществлении конкурентной закупки, документацию о конкурентной закупке, разъяснения положений документации о конкурентной закупке размещаются заказчиком в единой информационной системе, на официальном сайте, за исключением случаев, предусмотренных настоящим Федеральным законом, не позднее чем в течение трех дней со дня принятия решения о внесении указанных изменений, предоставления указанных разъяснений. В случае внесения изменений в извещение об осуществлении конкурентной закупки, документацию о конкурентной закупке срок подачи заявок на участие в такой закупке должен быть продлен таким образом, чтобы с даты размещения в единой информационной системе указанных изменений до даты окончания срока подачи заявок на участие в такой закупке оставалось не менее половины срока подачи заявок на участие в такой закупке, установленного положением о закупке для данного способа закупки."
"Федеральные законы о Федеральных законах о федеральных законах от 31 декабря 2018 года, принятые ранее Федеральными законами, опубликованы в Федеральном законодательстве от 31 января 2018 года. Российские законы, в редких случаях, свидетельствуют о нарушениях законодательства о надзоре за надзорными органами.","(в ред. Федеральных законов от 31.12.2017 N 505-ФЗ, от 16.04.2022 N 104-ФЗ)"
"Протоколы, составляемые в ходе закупки, размещаются в единой информационной системе, на официальном сайте заказчика, не позднее чем через три дня со дня подписания таких протоколов. Протоколы размещаются заказчиком не позднее трех дней со дня их подписания.","12. Протоколы, составляемые в ходе закупки, размещаются заказчиком в единой информационной системе, на официальном сайте, за исключением случаев, предусмотренных настоящим Федеральным законом, не позднее чем через три дня со дня подписания таких протоколов."
"Федеральные законы о федеральных законах от 28.12.2013 N 396-ФЗ, от 16.04.2022 N 104-ФЗ) приняты в Федеральном реестре Федеральных законов о Федеральном законе о Федеральных законах о федеральном законодательстве от 2812.2013 до 28.12.2013. Российские законы, в редких случаях, свидетельствуют о нарушении законодательства о российских и российских законах.","(в ред. Федеральных законов от 28.12.2013 N 396-ФЗ, от 16.04.2022 N 104-ФЗ)"
"В случае возникновения технических или иных неполадок, блокирующих доступ к единой информационной системе в течение более чем одного рабочего дня, информация, подлежащая размещению в соответствии с настоящим Федеральным законом и положением о закупке, размещается заказчиком на сайте заказчика и считается размещенной в установленном порядке.","13. В случае возникновения при ведении единой информационной системы федеральным органом исполнительной власти, уполномоченным на ведение единой информационной системы, технических или иных неполадок, блокирующих доступ к единой информационной системе в течение более чем одного рабочего дня, информация, подлежащая размещению в единой информационной системе в соответствии с настоящим Федеральным законом и положением о закупке, размещается заказчиком на сайте заказчика с последующим размещением ее в единой информационной системе в течение одного рабочего дня со дня устранения технических или иных неполадок, блокирующих доступ к единой информационной системе, и считается размещенной в установленном порядке."
Федеральный закон от 28.12.2013 N 396-ФЗ) (часть 13 в ред. Федерального закона) и часть 13 в его часть 13 (часть 13) в ред. федерального закона о нарушении прав человека и миграции (часть 13 и в ред.) Федеральный закон о защите прав человека от коррупции и коррупции (часть 14 в ред. ФЗ) может быть опубликован в ближайшее время.,(часть 13 в ред. Федерального закона от 28.12.2013 N 396-ФЗ)
"Информация о закупке и планы закупки должна быть доступна для ознакомления без взимания платы. Положения о закупках, положения о планах закупки, планы закупок должны были быть доступны для публики без платы.","14. Размещенные на официальном сайте и на сайте заказчика в соответствии с настоящим Федеральным законом и положениями о закупке информация о закупке, положения о закупке, планы закупки должны быть доступны для ознакомления без взимания платы."
"Федеральные законы о федеральных законах от 28.12.2013 N 396-ФЗ, от 16.04.2022 N 104-ФЗ) приняты в Федеральном реестре Федеральных законов о Федеральном законе о Федеральных законах о федеральном законодательстве от 2812.2013 до 28.12.2013. Российские законы, в редких случаях, свидетельствуют о нарушении законодательства о российских и российских законах.","(в ред. Федеральных законов от 28.12.2013 N 396-ФЗ, от 16.04.2022 N 104-ФЗ)"
"В единой информационной системе не подлежат размещению информация о закупках товаров, работ, услуг, сведения о которых составляют государственную тайну, а также информация о заключении и об исполнении договоров, заключенных по результатам осуществления таких закупок.","15. Не подлежат размещению в единой информационной системе информация о закупках товаров, работ, услуг, сведения о которых составляют государственную тайну, информация о закупке, осуществляемой в рамках выполнения государственного оборонного заказа в целях обеспечения обороны и безопасности Российской Федерации в части заказов на создание, модернизацию, поставки, ремонт, сервисное обслуживание и утилизацию вооружения, военной и специальной техники, на разработку, производство и поставки космической техники и объектов космической инфраструктуры, а также информация о заключении и об исполнении договоров, заключенных по результатам осуществления таких закупок. Информация о закупках, проводимых в случаях, определенных Правительством Российской Федерации в соответствии с частью 16 настоящей статьи, а также о заключении и об исполнении договоров, заключенных по результатам осуществления таких закупок, не подлежит размещению на официальном сайте. Заказчик вправе не размещать в единой информационной системе следующую информацию:"
"Н 104-ФЗ (в ред. закона от апреля 2222 N 104-ФФЗ) (в редкий смысл) закона о правах человека и имуществе, который, по мнению эксперта, противоречит российскому законодательству.",(в ред. Федерального закона от 16.04.2022 N 104-ФЗ)
"Заказчик вправе не размещать в единой информационной системе информацию о закупке товаров, работ, услуг, стоимость которых не превышает сто тысяч рублей. В случае, если годовая выручка заказчика за отчетный финансовый год составляет более чем пять миллиардов рублей, заказчик вправе ввести в единую информационной систему информацию об о закупках товаров.","1) о закупке товаров, работ, услуг, стоимость которых не превышает сто тысяч рублей. В случае, если годовая выручка заказчика за отчетный финансовый год составляет более чем пять миллиардов рублей, заказчик вправе не размещать в единой информационной системе информацию о закупке товаров, работ, услуг, стоимость которых не превышает пятьсот тысяч рублей;"
"Н 104-ФЗ (в ред. закона от апреля 2222 N 104-ФФЗ) (в редкий смысл) закона о правах человека и имуществе, который, по мнению эксперта, противоречит российскому законодательству.",(в ред. Федерального закона от 16.04.2022 N 104-ФЗ)
"Банковские гарантии и поручительства по привлечению во вклады денежных средств организаций, выдаче кредитов и займов, выдаче поручительств, выдаче банковских гарантий и поручителей, открытию и ведению счетов, о закупке услуг депозитариев и брокерских услуг.","2) о закупке услуг по привлечению во вклады (включая размещение депозитных вкладов) денежных средств организаций, получению кредитов и займов, доверительному управлению денежными средствами и иным имуществом, выдаче банковских гарантий и поручительств, предусматривающих исполнение обязательств в денежной форме, открытию и ведению счетов, включая аккредитивы, о закупке брокерских услуг, услуг депозитариев;"
"Объявление о закупке, связанной с заключением и исполнением договора купли-продажи, аренды (субаренды), договора доверительного управления государственным или муниципальным имуществом, а также о переходе прав владения и пользования в отношении недвижимого имущества.","3) о закупке, связанной с заключением и исполнением договора купли-продажи, аренды (субаренды), договора доверительного управления государственным или муниципальным имуществом, иного договора, предусматривающего переход прав владения и (или) пользования в отношении недвижимого имущества."
"Федеральный закон от 31.12.2017 N 505-ФЗ) (часть 15 в ред. Федерального закона от 31.12.2017 от 31.12.2017) (часть 15, в ред.) Федеральный закон (часть 15) и часть 15 в Ред. закона (часть 15), часть 15 и в ред. закона) (часть 16 в ред. ФЗ) может быть приняты еще в январе 2018 года. Эксперты считают, что закон будет противоречить российскому законодательству.",(часть 15 в ред. Федерального закона от 31.12.2017 N 505-ФЗ)
"Правительство Российской Федерации вправе определить, какие должности должны определить правительство РФ, а также определить, кто должен определить приоритеты российской политики. Правительство РФ вправе определять, какие именно приоритеты должны быть приняты в стране.",16. Правительство Российской Федерации вправе определить:
"На официальном сайте официального магазина не будет размещена информация о конкретной закупке, информация о которой не подлежит размещению на официальном сайте. Эксперты считают, что закупка может быть не только конкретной закупкой, но и конкретным покупателям.","1) конкретную закупку, информация о которой не подлежит размещению на официальном сайте;"
"Федеральные законы о федеральных законах от 28.12.2013 N 396-ФЗ, от 16.04.2022 N 104-ФЗ) приняты в Федеральном реестре Федеральных законов о Федеральном законе о Федеральных законах о федеральном законодательстве от 2812.2013 до 28.12.2013. Российские законы, в редких случаях, свидетельствуют о нарушении законодательства о российских и российских законах.","(в ред. Федеральных законов от 28.12.2013 N 396-ФЗ, от 16.04.2022 N 104-ФЗ)"
"Информация о закупках товаров, работ, услуг не подлежит размещению на официальном сайте, а информация о закупке которой не подлежит размемещению на официальном сайте.","2) перечни и (или) группы товаров, работ, услуг, информация о закупке которых не подлежит размещению на официальном сайте;"
"Федеральные законы о федеральных законах от 28.12.2013 N 396-ФЗ, от 16.04.2022 N 104-ФЗ) приняты в Федеральном реестре Федеральных законов о Федеральном законе о Федеральных законах о федеральном законодательстве от 2812.2013 до 28.12.2013. Российские законы, в редких случаях, свидетельствуют о нарушении законодательства о российских и российских законах.","(в ред. Федеральных законов от 28.12.2013 N 396-ФЗ, от 16.04.2022 N 104-ФЗ)"
"Перечень оснований неразмещения на официальном сайте информации о поставщике (подрядчике, исполнителе), с которым заключен договор заключен договор, а также перечень оснований размещения информации о подрядчике и исполнителе, с которым заключен договор.","3) перечень оснований неразмещения на официальном сайте информации о поставщике (подрядчике, исполнителе), с которым заключен договор;"
Федеральный закон от 16 апреля 2018 года введен Федеральным законом «О 881-ФЗ) и «О «94-ФЗ».,(п. 3 введен Федеральным законом от 31.12.2017 N 481-ФЗ; в ред. Федерального закона от 16.04.2022 N 104-ФЗ)
"Информация о закупках не подлежит размещению на официальном сайте официального сайте. 5) перечни и группы товаров, работ, услуг, закупки которых осуществляются конкретными заказчиками.","4) перечни и (или) группы товаров, работ, услуг, закупки которых осуществляются конкретными заказчиками, информация о закупке которых не подлежит размещению на официальном сайте."
Федеральным законом от 31 декабря 2018 года «505-ФЗ» и «104-ФЗ) «О «Рос-ФЗ».,(п. 4 введен Федеральным законом от 31.12.2017 N 505-ФЗ; в ред. Федерального закона от 16.04.2022 N 104-ФЗ)
Правительством Российской Федерации устанавливается порядок принятия актов Правительства РФ в соответствии с частью 16 настоящей статьи. Порядок подготовки и принятия акта Правительства устанавливается Правительством.,17. Порядок подготовки и принятия актов Правительства Российской Федерации в соответствии с частью 16 настоящей статьи устанавливается Правительством Российской Федерации.
"Размещение заказчиками в единой информационной системе информации о закупке, предоставление доступа к такой информации осуществляется без взимания платы. Порядок регистрации заказчиков устанавливается Правительством Российской Федерации.","18. Размещение заказчиками в единой информационной системе информации о закупке, предоставление доступа к такой информации осуществляются без взимания платы. Порядок размещения в единой информационной системе, на официальном сайте положения о закупке, типового положения о закупке, информации о закупке, предоставления информации и документов из единой информационной системы устанавливается Правительством Российской Федерации. Порядок регистрации заказчиков в единой информационной системе устанавливается федеральным органом исполнительной власти, уполномоченным Правительством Российской Федерации на ведение единой информационной системы."
